,Id,Partner,PartnerExposureDate,Total Impressions,LogoImpressions,FollowerInteractionRate,BrandExposureValue,Engagement,ServiceType
5022,341942422,Rakuten,2/25/2023 4:45:09 AM,33502.0,5878.0,0.0206785072304349,124.2699,3083,Instagram
5023,323332582,Rakuten,2/25/2023 4:53:12 AM,7444.0,1306.0,0.0012931963503125,5.723617,54,Twitter
5024,-2093521849,Rakuten,2/25/2023 4:54:17 AM,321693.0,56438.0,0.0,18.48492,0,Instagram Story
5026,1109755785,Rakuten,2/25/2023 4:55:24 AM,110378.0,19200.0,0.0001369916869732,25.59562,1122,Twitter
5027,425818007,Rakuten,2/25/2023 5:00:21 AM,9683.0,1590.0,0.0018439580439676,1.777057,77,Twitter
5034,837348025,Rakuten,2/25/2023 5:02:25 AM,33974.0,28129.0,0.0067292494851286,43.16214,281,Twitter
5036,-1267906866,Rakuten,2/25/2023 5:03:46 AM,430277.0,75488.0,0.0015341331500594,342.0879,12565,Twitter
5037,-45524621,Rakuten,2/25/2023 5:04:00 AM,132249.0,28847.0,0.000267878117166,60.35182,2194,Twitter
5040,1259454610,Rakuten,2/25/2023 5:09:08 AM,1379926.0,752964.0,0.0070442446267387,824.8843,200138,Instagram
5041,-1485105498,Rakuten,2/25/2023 5:09:19 AM,356853.0,200443.0,0.0014348654349926,1142.066,16786,Facebook
5044,241836623,Rakuten,2/25/2023 5:18:00 AM,470769.0,67434.0,0.0009790810703301,552.1135,8019,Twitter
5045,705171144,Rakuten,2/25/2023 5:23:53 AM,55426.0,8571.0,0.0095069326372758,10.5527,397,Twitter
5058,-1471353339,Rakuten,2/25/2023 5:25:39 AM,229907.0,40335.0,0.0004557798884712,402.6962,3733,Twitter
5059,-977929724,Rakuten,2/25/2023 5:26:11 AM,121121.0,19463.0,0.0002297824136359,75.93157,1882,Twitter
5060,1701162116,Rakuten,2/25/2023 5:26:47 AM,320376.0,56207.0,0.0,126.9762,0,Instagram Story
5061,-1480543095,Rakuten,2/25/2023 5:33:02 AM,153554.0,30778.0,0.0002733629144808,384.513,2239,Twitter
5063,1219271346,Rakuten,2/25/2023 5:42:05 AM,13182.0,2313.0,0.0021791187739463,8.989008,91,Twitter
5064,1679770944,Rakuten,2/25/2023 5:42:55 AM,100693.0,48009.0,0.0722078588847938,8.879975,3938,Facebook
5068,737961098,Rakuten,2/25/2023 5:44:43 AM,1742.0,321.0,0.0004076640847941,0.03991177,18,Twitter
5073,-1142399419,Rakuten,2/25/2023 5:46:03 AM,178901.0,31387.0,0.0005643180316704,264.8213,4622,Twitter
5074,1501113317,Rakuten,2/25/2023 5:46:33 AM,800845.0,0.0,0.0020857947980016,1441.456,24401,Facebook
5075,789079358,Rakuten,2/25/2023 5:48:01 AM,1580329.0,277251.0,0.0093643479455681,2915.254,265044,Instagram
5076,-683388408,Rakuten,2/25/2023 5:55:02 AM,658915.0,658915.0,0.0024638985703509,1996.331,69737,Instagram
5078,-1762475977,Rakuten,2/25/2023 6:11:31 AM,179302.0,31457.0,0.0006518543479747,159.7079,5339,Twitter
5079,366286198,Rakuten,2/25/2023 6:15:09 AM,84953.0,33759.0,0.0001966892270891,397.1661,2301,Facebook
5081,-1693435861,Rakuten,2/25/2023 6:22:00 AM,25911.0,6475.0,3.85808592543394e-05,21.15336,316,Twitter
5084,-2133052888,Rakuten,2/25/2023 6:45:00 AM,92013.0,14124.0,0.0001010926923535,1.502632,828,Twitter
5085,355635433,Rakuten,2/25/2023 6:45:01 AM,59115.0,18965.0,0.0001658309867678,3.271859,1940,Facebook
5086,918978908,Rakuten,2/25/2023 6:45:04 AM,10372.0,2290.0,0.0022269048417221,2.466033,93,Twitter
5091,670649706,Rakuten,2/25/2023 7:08:00 AM,22805.0,22805.0,0.0005668674698795,12.28341,941,YouTube
5105,186598571,Rakuten,2/25/2023 7:10:48 AM,110847.0,17627.0,0.0001480969782478,28.19424,1213,Twitter
5106,-466823389,Rakuten,2/25/2023 7:12:55 AM,496701.0,496701.0,0.0013531179638828,1.402917,38298,Instagram
5107,-1136630045,Rakuten,2/25/2023 7:16:28 AM,1290826.0,0.0,0.0021505030747971,213.93,25158,Facebook
5108,1823005141,Rakuten,2/25/2023 7:19:14 AM,328202.0,57580.0,0.0,115.4391,0,Instagram Story
5109,-1791012067,Rakuten,2/25/2023 7:22:00 AM,34088.0,6881.0,0.005770796417796,84.23654,241,Twitter
5112,1314109275,Rakuten,2/25/2023 7:27:45 AM,396862.0,100790.0,0.0008009146054103,15.78294,6560,Twitter
5120,515281373,Rakuten,2/25/2023 7:32:05 AM,188765.0,74631.0,0.0007564115473757,9.986156,8849,Facebook
5126,-1752324473,Rakuten,2/25/2023 7:37:46 AM,1550853.0,1550853.0,0.0022848748948849,31.16527,64670,Instagram
5132,1824976693,Rakuten,2/25/2023 7:45:00 AM,102957.0,16589.0,0.0001533448529177,6.522256,1256,Twitter
5133,1537913944,Rakuten,2/25/2023 7:45:00 AM,84714.0,28920.0,0.0002714841309148,13.06326,3176,Facebook
5134,1958784932,Rakuten,2/25/2023 8:25:17 AM,117122.0,34541.0,0.0001089039875829,91.7407,892,Twitter
5137,482213131,Rakuten,2/25/2023 9:36:00 AM,88895.0,27535.0,0.0208552820611053,19.66122,871,Twitter
5143,146051272,Rakuten,2/25/2023 10:48:00 AM,13968.0,3275.0,0.0043337722973781,1.476434,181,Twitter
5151,-1970219498,Rakuten,2/25/2023 5:45:04 PM,470375.0,0.0,0.0008713612930269,83.38241,10194,Facebook
5152,-262197021,Rakuten,2/25/2023 5:45:09 PM,557464.0,0.0,0.0022410945853278,185.0824,63673,Instagram
5153,2050920189,Rakuten,2/25/2023 7:50:43 PM,1827.0,253.0,0.0002908909574468,0.2087866,14,Twitter
5154,1129507062,Rakuten,2/25/2023 7:50:53 PM,3494.0,774.0,0.0011331813741452,0.3994744,174,Instagram
5155,464902100,Rakuten,2/25/2023 7:51:05 PM,750.0,144.0,0.0001058221418401,0.1247191,11,Facebook
5156,1317249985,Rakuten,2/25/2023 8:13:12 PM,71998.0,71998.0,0.0,0.7860597,6973,TikTok
5161,-1947481021,Rakuten,2/25/2023 9:00:12 PM,11206.0,11206.0,0.0003981927710843,1.280285,661,YouTube
5168,-175264301,Rakuten,2/25/2023 9:01:04 PM,85964.0,24304.0,0.0002339528996483,9.529748,2737,Facebook
5174,1593350034,Rakuten,2/25/2023 9:49:21 PM,302287.0,40131.0,0.0004942553949093,9.453698,4049,Twitter
5176,739240900,Rakuten,2/25/2023 9:51:56 PM,115845.0,33896.0,0.0003831976669989,8.081397,4483,Facebook
5178,837866558,Rakuten,2/25/2023 9:55:38 PM,917415.0,917415.0,0.0041169556321621,36.06982,116557,Instagram
5180,-1571463789,Rakuten,2/25/2023 11:33:00 PM,12906.0,2265.0,0.0033744974152785,5.261142,141,Twitter
5181,-452536775,Rakuten,2/26/2023 2:01:00 AM,514481.0,64208.0,0.0002181277462033,5.477806,1787,Twitter
5189,1168033000,Rakuten,2/26/2023 3:04:00 AM,10646.0,1970.0,0.0018908568693154,2.17197,79,Twitter
5193,302350411,Rakuten,2/26/2023 5:28:00 AM,25010.0,42493.0,0.0051694428489373,6.705657,216,Twitter
5206,1508040029,Rakuten,2/26/2023 11:41:00 AM,13478.0,2365.0,0.0023933178565445,34.97922,100,Twitter
5207,-111264330,Rakuten,2/26/2023 5:03:00 PM,361079.0,47344.0,0.0006278934048127,1201.553,5145,Twitter
5208,-746769811,Rakuten,2/26/2023 6:01:00 PM,120325.0,21110.0,0.0001861112894253,479.3176,1525,Twitter
5209,1137930191,Rakuten,2/26/2023 6:02:28 PM,447368.0,0.0,0.0008096426802044,1836.571,9472,Facebook
5210,-2029010015,Rakuten,2/26/2023 6:02:41 PM,554232.0,97234.0,0.0019614191289388,3221.508,55567,Instagram
5211,1156659928,Rakuten,2/26/2023 8:35:53 PM,1940.0,341.0,0.0005663668698035,1.556415,25,Twitter
5212,-1814051971,Rakuten,2/26/2023 8:37:19 PM,3789.0,665.0,0.0046917610720674,5.649497,480,Instagram
5213,-430010626,Rakuten,2/26/2023 8:37:24 PM,67868.0,0.0,0.0397543455612217,67.06588,2175,Facebook
5214,1421553126,Rakuten,2/26/2023 8:38:42 PM,2690.0,472.0,0.0,0.4030476,0,Instagram Story
5215,-1816380442,Rakuten,2/26/2023 10:01:28 PM,389525.0,68338.0,0.0,617.6456,0,Instagram Story
5217,462155250,Rakuten,2/26/2023 10:12:40 PM,130206.0,0.0,0.0001253289580062,356.425,1027,Twitter
5220,-1568841751,Rakuten,2/26/2023 10:17:09 PM,70705.0,18569.0,0.0001924096734454,991.4182,2251,Facebook
5222,1390367842,Rakuten,2/26/2023 10:20:59 PM,357096.0,62649.0,0.0,634.4379,0,Instagram Story
5224,-1280465655,Rakuten,2/26/2023 10:26:13 PM,108015.0,0.0,0.0001306980250808,214.3627,1071,Twitter
5227,-196048372,Rakuten,2/26/2023 10:27:56 PM,343733.0,60305.0,0.0,603.8024,0,Instagram Story
5228,-1337495012,Rakuten,2/26/2023 10:50:03 PM,9123.0,1316.0,0.0017472056676479,0.7471774,73,Twitter
5229,-916677466,Rakuten,2/26/2023 11:35:08 PM,806416.0,0.0,0.0026565592325913,2600.277,75477,Instagram
5232,684401047,Rakuten,2/26/2023 11:57:20 PM,7094.0,1245.0,0.0013642564802182,27.28593,57,Twitter
5233,185190001,Rakuten,2/26/2023 11:59:35 PM,24549.0,4307.0,0.0088078313108829,113.7514,368,Twitter
5234,-1049171167,Rakuten,2/27/2023 12:04:43 AM,248171.0,43539.0,0.0006631164594315,438.89,5434,Twitter
5235,-1988239395,Rakuten,2/27/2023 12:04:48 AM,400580.0,0.0,0.001084879420422,547.1312,12692,Facebook
5236,447084549,Rakuten,2/27/2023 12:10:58 AM,8200.0,1439.0,0.0016035997223618,23.36494,67,Twitter
5237,-1758494805,Rakuten,2/27/2023 12:43:23 AM,313423.0,54987.0,0.0,84.62274,0,Instagram Story
5238,1030031153,Rakuten,2/27/2023 12:51:04 AM,93311.0,25213.0,9.37185736179531e-05,22.24965,768,Twitter
5239,295429405,Rakuten,2/27/2023 12:56:17 AM,92786.0,16054.0,9.48166067442796e-05,15.6058,777,Twitter
5240,1855170913,Rakuten,2/27/2023 1:02:55 AM,308715.0,54161.0,0.0,31.99853,0,Instagram Story
5241,-904808235,Rakuten,2/27/2023 1:03:05 AM,8673.0,1522.0,0.0,0.4371421,0,Twitter
5243,1141189741,Rakuten,2/27/2023 1:03:26 AM,9980.0,1633.0,0.0014839636189564,1.10136,62,Twitter
5245,1216140254,Rakuten,2/27/2023 1:05:10 AM,115097.0,27210.0,0.0001316690720576,1.277041,1079,Twitter
5246,2069975879,Rakuten,2/27/2023 1:09:51 AM,8106.0,1654.0,0.0014839636189564,0.1990145,62,Twitter
5249,-211380305,Rakuten,2/27/2023 1:14:07 AM,6177.0,1084.0,0.0009813307802776,4.410515,41,Twitter
5250,-287916351,Rakuten,2/27/2023 1:14:42 AM,302019.0,52986.0,0.0,172.6473,0,Instagram Story
5251,949843630,Rakuten,2/27/2023 1:23:49 AM,230248.0,40395.0,0.0,3.317003,0,Twitter
5252,-1590983936,Rakuten,2/27/2023 1:29:57 AM,105212.0,0.0,0.0001535124140656,3.782915,1258,Twitter
5253,-67949528,Rakuten,2/27/2023 1:31:06 AM,78762.0,13818.0,0.0001298386876335,6.636029,1064,Twitter
5254,1931114321,Rakuten,2/27/2023 1:42:04 AM,88342.0,18153.0,0.0001028701504137,11.30737,843,Twitter
5255,1690643923,Rakuten,2/27/2023 1:50:51 AM,7924.0,1618.0,0.0021062205308633,0.5569218,88,Twitter
5259,-411944229,Rakuten,2/27/2023 1:51:35 AM,154398.0,27088.0,0.0002865226016056,41.07809,2348,Twitter
5260,1691683251,Rakuten,2/27/2023 1:52:28 AM,298480.0,52365.0,0.0,65.8027,0,Instagram Story
5261,-1116879155,Rakuten,2/27/2023 1:53:35 AM,7701.0,1722.0,0.001627573001436,0.001053474,68,Twitter
5263,-1952089680,Rakuten,2/27/2023 2:20:19 AM,98858.0,19593.0,9.16425418590428e-05,2.512223,751,Twitter
5264,-511314380,Rakuten,2/27/2023 2:24:46 AM,113506.0,46248.0,0.0003603728046406,97.33506,4216,Facebook
5266,1370971401,Rakuten,2/27/2023 2:31:37 AM,112895.0,17206.0,0.0001352059107924,7.235219,1108,Twitter
5269,-290101797,Rakuten,2/27/2023 2:40:57 AM,294191.0,51613.0,0.0,9.41382,0,Instagram Story
5270,2118854894,Rakuten,2/27/2023 2:51:55 AM,39475.0,2050.0,0.0023457883524427,0.4663774,98,Twitter
5272,-67749016,Rakuten,2/27/2023 2:59:57 AM,9480.0,1992.0,0.0019866915601512,0.0708511,83,Twitter
5275,1417410159,Rakuten,2/27/2023 3:05:34 AM,152312.0,36756.0,0.0002651616192406,22.10154,2173,Twitter
5276,-720396047,Rakuten,2/27/2023 3:07:01 AM,9837.0,1912.0,0.0017952032170041,0.6662466,75,Twitter
5278,2007838473,Rakuten,2/27/2023 3:08:54 AM,610400.0,340972.0,0.0023061808038912,20.6291,26980,Facebook
5279,-1097178543,Rakuten,2/27/2023 3:18:11 AM,12712.0,2231.0,0.0033749820479678,17.05885,141,Twitter
5280,1168394608,Rakuten,2/27/2023 3:28:25 AM,25013.0,4389.0,0.0116442534680778,47.85536,1756,Instagram
5281,-243578128,Rakuten,2/27/2023 3:32:16 AM,20117.0,3075.0,0.0182669377223504,16.67163,1869,Instagram
5283,-528695747,Rakuten,2/27/2023 3:32:27 AM,1897.0,333.0,0.0,0.4315347,0,Instagram Story
5284,250707769,Rakuten,2/27/2023 3:36:31 AM,5402.0,948.0,0.0012686330478909,4.582531,56,Twitter
5286,279886570,Rakuten,2/27/2023 3:37:33 AM,20814.0,20814.0,0.0005548192771084,0.2132705,921,YouTube
5292,1135603040,Rakuten,2/27/2023 3:39:41 AM,234733.0,41182.0,0.0008580856635996,492.8947,7032,Twitter
5293,1182715473,Rakuten,2/27/2023 3:42:14 AM,888599.0,0.0,0.002543124213394,1866.912,29752,Facebook
5294,-852173521,Rakuten,2/27/2023 3:42:15 AM,852847.0,149623.0,0.0046505793818292,1389.071,131806,Instagram
5295,-2092223802,Rakuten,2/27/2023 3:43:04 AM,128939.0,60548.0,0.0002579622035341,2.315091,2114,Twitter
5301,1910935728,Rakuten,2/27/2023 3:43:49 AM,280581.0,49225.0,0.0,78.68748,0,Instagram Story
5302,-1843954042,Rakuten,2/27/2023 3:46:38 AM,431721.0,213718.0,0.0013644760627322,13.6659,15963,Facebook
5307,1346956845,Rakuten,2/27/2023 3:57:27 AM,15175.0,2663.0,0.0029920053616736,42.78316,125,Twitter
5308,-1724565562,Rakuten,2/27/2023 4:00:35 AM,9096.0,1596.0,0.0029201972329934,16.85816,122,Twitter
5309,1889388706,Rakuten,2/27/2023 4:02:57 AM,225720.0,110046.0,0.153903780445468,2.132479,8423,Facebook
5310,1883905033,Rakuten,2/27/2023 4:21:13 AM,2111.0,372.0,0.00063433089418,0.01334539,28,Twitter
5311,1495750724,Rakuten,2/27/2023 5:32:00 AM,113504.0,17966.0,0.0001184842508683,17.01998,971,Twitter
5313,-1198918549,Rakuten,2/27/2023 5:32:00 AM,87604.0,32893.0,0.0002377127062869,57.09313,2781,Facebook
5315,113171172,Rakuten,2/27/2023 5:34:37 AM,4489.0,4489.0,0.0002042168674698,0.08416612,339,YouTube
5368,1772199409,Rakuten,2/27/2023 7:23:00 AM,107470.0,15913.0,0.0001106728666249,1.181372,907,Twitter
5371,-215001350,Rakuten,2/27/2023 7:23:00 AM,66697.0,24191.0,0.0002054877187751,2.499994,2404,Facebook
5373,286270688,Rakuten,2/27/2023 9:51:32 AM,11799.0,2164.0,0.0015556938394524,0.7275714,65,Twitter
5380,-674547630,Rakuten,2/27/2023 9:57:35 AM,15837.0,15837.0,0.0027435024055347,0.5360298,414,Instagram
5385,1471321040,Rakuten,2/27/2023 10:04:21 AM,15172.0,2970.0,0.0050740767334434,0.1036144,212,Twitter
5389,1319137893,Rakuten,2/27/2023 10:21:12 AM,9986.0,2011.0,0.002560972690936,0.0177378,107,Twitter
5395,845305939,Rakuten,2/27/2023 4:32:00 PM,206931.0,31594.0,0.0003579926932397,123.1144,2934,Twitter
5396,793829236,Rakuten,2/27/2023 5:00:01 PM,105249.0,18465.0,0.0002165757170669,134.8574,1775,Twitter
5397,-1574105977,Rakuten,2/27/2023 6:35:00 PM,102424.0,12902.0,0.0001150593959052,3.444443,943,Twitter
5405,1482289936,Rakuten,2/27/2023 6:35:02 PM,61435.0,15761.0,0.0002099268025583,5.265159,2456,Facebook
5411,-1566210779,Rakuten,2/27/2023 8:05:00 PM,99524.0,0.0,8.82156356174472e-05,238.065,723,Twitter
5415,-337547718,Rakuten,2/27/2023 8:05:00 PM,165288.0,0.0,0.000328480741951,1186.751,3843,Facebook
5422,-2108298449,Rakuten,2/27/2023 8:05:31 PM,311790.0,0.0,0.0,3117.9,0,Instagram Story
5428,-1484249354,Rakuten,2/27/2023 9:00:00 PM,2102.0,445.0,0.0003739249657235,0.1883744,18,Twitter
5429,-288413698,Rakuten,2/27/2023 9:00:01 PM,1101.0,483.0,0.0001731085486771,0.1871318,18,Facebook
5430,-174408957,Rakuten,2/27/2023 9:05:00 PM,148639.0,61161.0,0.0004054937912609,11.97943,4744,Facebook
5437,1230919786,Rakuten,2/27/2023 9:22:15 PM,106999.0,14511.0,0.0001101791906527,2.641971,903,Twitter
5446,-432819211,Rakuten,2/27/2023 9:27:05 PM,939386.0,205790.0,0.0034161795322559,7751.304,97059,Instagram
5447,1578138528,Rakuten,2/27/2023 9:29:48 PM,10714.0,10714.0,0.0002102409638554,1.807079,349,YouTube
5459,-1747870111,Rakuten,2/27/2023 9:40:26 PM,13328.0,0.0,0.0,0.0,0,Instagram
5460,1164897210,Rakuten,2/27/2023 11:05:00 PM,12715.0,2231.0,0.003231133768938,3.476828,135,Twitter
5461,-1908727617,Rakuten,2/27/2023 11:22:55 PM,7866.0,7866.0,0.0031384294830056,0.6598335,482,Instagram
5462,277532164,Rakuten,2/27/2023 11:35:00 PM,192893.0,33841.0,0.0003930022898087,272.8249,3221,Twitter
5463,1655159752,Rakuten,2/27/2023 11:35:02 PM,817245.0,0.0,0.0015349463119235,891.7565,17958,Facebook
5464,-844373320,Rakuten,2/28/2023 12:02:22 AM,8451.0,8451.0,0.0054283691291007,0.1086992,460,Instagram
5475,1657775298,Rakuten,2/28/2023 12:30:00 AM,710.0,148.0,0.0043153049482163,0.01930299,15,Twitter
5486,-1673972274,Rakuten,2/28/2023 2:26:21 AM,4930.0,865.0,0.0,0.280782,0,Instagram Story
5490,-1003177771,Rakuten,2/28/2023 3:11:00 AM,12717.0,2272.0,0.0020344662517951,0.3873419,85,Twitter
5495,-1956364315,Rakuten,2/28/2023 6:17:00 AM,41375.0,9442.0,0.0075394925801819,0.402688,315,Twitter
5507,1504017000,Rakuten,2/28/2023 10:15:00 AM,21961.0,3778.0,0.0060311609984922,1.152891,252,Twitter
5510,297359961,Rakuten,2/28/2023 10:20:00 AM,9843.0,1823.0,0.0027523155350262,0.2408038,115,Twitter
5530,-541987767,Rakuten,2/28/2023 11:37:00 AM,10781.0,1892.0,0.0021300019146084,11.51361,89,Twitter
5531,-1998238030,Rakuten,2/28/2023 5:04:00 PM,381030.0,55379.0,0.0007417151455182,92.5583,6080,Twitter
5532,901548981,Rakuten,2/28/2023 6:46:00 PM,134007.0,23510.0,0.0002265339440437,120.9701,1857,Twitter
5533,-45672707,Rakuten,2/28/2023 6:47:52 PM,499800.0,87685.0,0.0019412304002192,655.5431,55086,Instagram
5534,-109394241,Rakuten,2/28/2023 8:06:02 PM,9128.0,0.0,0.0045076859160781,1.026373,217,Twitter
5535,56574528,Rakuten,2/28/2023 8:09:41 PM,1275.0,693.0,0.0002981055870756,0.2194674,31,Facebook
5536,1013505130,Rakuten,2/28/2023 8:46:17 PM,112835.0,32934.0,0.0002669335717472,3.18109,3123,Facebook
5537,52589928,Rakuten,2/28/2023 11:15:00 PM,91680.0,12799.0,0.0001346711644883,1.568831,1104,Twitter
5538,1699278033,Rakuten,2/28/2023 11:23:42 PM,1915409.0,0.0,1.95444499511097,22947.83,145913,Instagram
5539,1611565720,Rakuten,2/28/2023 11:26:15 PM,139831.0,0.0,0.0983645983645984,993.25,1636,Twitter
5551,-1207392351,Rakuten,2/28/2023 11:31:48 PM,851272.0,851272.0,0.0320698795180723,3311.513,53236,YouTube
5564,-492914302,Rakuten,2/28/2023 11:34:57 PM,338813.0,338813.0,0.0,102.1128,35913,TikTok
5576,2094541981,Rakuten,2/28/2023 11:54:55 PM,434907.0,76300.0,0.0,102.2988,0,Instagram Story
5577,-72355005,Rakuten,3/1/2023 12:13:07 AM,389131.0,68269.0,0.0,676.7153,0,Instagram Story
5579,1631691515,Rakuten,3/1/2023 1:28:10 AM,97941.0,0.0,0.000133815540949,211.3649,1097,Twitter
5581,-358633334,Rakuten,3/1/2023 1:29:15 AM,379998.0,0.0,0.0011935633389827,1182.264,33911,Instagram
5584,717235634,Rakuten,3/1/2023 1:29:15 AM,359077.0,0.0,0.0006021663457819,1011.991,7045,Facebook
5587,1421555668,Rakuten,3/1/2023 1:41:49 AM,8577.0,1505.0,0.0022975851422827,56.67584,96,Twitter
5588,1627438597,Rakuten,3/1/2023 2:03:00 AM,13775.0,2342.0,0.002584783285068,3.718744,108,Twitter
5590,-1522881056,Rakuten,3/1/2023 2:10:48 AM,89460.0,13128.0,0.0001044166918864,45.52346,856,Twitter
5591,-989112378,Rakuten,3/1/2023 2:30:56 AM,365168.0,64065.0,0.0,63.11313,0,Instagram Story
5592,983451683,Rakuten,3/1/2023 2:44:36 AM,173492.0,30438.0,0.0004797518610663,311.7824,3933,Twitter
5593,-1205499868,Rakuten,3/1/2023 2:45:12 AM,415843.0,0.0,0.0013611780066114,672.9104,15925,Facebook
5594,1699802166,Rakuten,3/1/2023 2:52:34 AM,360521.0,63250.0,0.0,126.3686,0,Instagram Story
5595,810321583,Rakuten,3/1/2023 2:53:22 AM,96346.0,15513.0,0.0001202731640197,235.4776,986,Twitter
5600,-495222288,Rakuten,3/1/2023 2:54:02 AM,352713.0,61880.0,0.0,777.6711,0,Instagram Story
5603,-1941485146,Rakuten,3/1/2023 2:54:35 AM,11136.0,1954.0,0.002560972690936,34.34262,107,Twitter
5604,1772479445,Rakuten,3/1/2023 3:10:38 AM,100907.0,14237.0,0.0001247857874477,27.25959,1023,Twitter
5607,173348061,Rakuten,3/1/2023 3:17:55 AM,3457.0,607.0,0.0035969113478643,0.0113274,368,Instagram
5608,-1885693936,Rakuten,3/1/2023 3:17:59 AM,2487.0,0.0,0.0008027585703599,0.004489179,44,Facebook
5609,1103540054,Rakuten,3/1/2023 3:18:10 AM,2078.0,365.0,0.0004530319160984,0.003531035,20,Twitter
5610,-13904579,Rakuten,3/1/2023 3:36:19 AM,354772.0,62241.0,0.0,259.4831,0,Instagram Story
5611,-2135090291,Rakuten,3/1/2023 3:38:21 AM,8673.0,1522.0,0.0,2.714303,0,Twitter
5612,1408148183,Rakuten,3/1/2023 3:38:45 AM,349005.0,61229.0,0.0,138.6914,0,Instagram Story
5613,1331581572,Rakuten,3/1/2023 3:49:53 AM,16252.0,3943.0,0.0036622145626885,3.193849,153,Twitter
5616,-1129227439,Rakuten,3/1/2023 3:53:12 AM,566304.0,159295.0,0.0024313340311478,90.74696,69078,Instagram
5617,1146246519,Rakuten,3/1/2023 3:56:22 AM,2687.0,472.0,0.0,0.001895132,0,Instagram Story
5618,68718422,Rakuten,3/1/2023 4:12:01 AM,12208.0,2142.0,0.0016037532613639,10.07367,67,Twitter
5619,-426672416,Rakuten,3/1/2023 4:20:50 AM,148801.0,42249.0,0.0002370290633253,11.33922,1943,Twitter
5621,-1067729741,Rakuten,3/1/2023 4:22:58 AM,1380978.0,899989.0,0.0051299888006865,189.3276,145751,Instagram
5624,-601616208,Rakuten,3/1/2023 4:23:02 AM,263697.0,135653.0,0.0008990185415095,2.079984,10518,Facebook
5627,445489362,Rakuten,3/1/2023 4:30:07 AM,92440.0,16431.0,0.000108694047726,84.47533,891,Twitter
5630,1433494472,Rakuten,3/1/2023 4:37:45 AM,9208.0,9208.0,0.0074772749486853,0.03070635,765,Instagram
5640,-761947252,Rakuten,3/1/2023 4:37:51 AM,3869.0,679.0,0.0010369669625964,0.01456212,57,Facebook
5650,-951262150,Rakuten,3/1/2023 4:39:32 AM,3268.0,740.0,0.001313911605464,0.03822115,58,Twitter
5657,-1768587227,Rakuten,3/1/2023 4:40:52 AM,176152.0,40604.0,0.0002212912159464,0.3674978,1814,Twitter
5659,1370417284,Rakuten,3/1/2023 4:41:28 AM,116644.0,20464.0,0.0003091245164287,135.9234,2534,Twitter
5660,-1806304956,Rakuten,3/1/2023 4:45:26 AM,120066.0,37031.0,0.0001549279280158,18.15499,1270,Twitter
5662,-2011466661,Rakuten,3/1/2023 4:48:58 AM,673583.0,228075.0,0.0007504790220253,2.359287,6152,Twitter
5663,75729964,Rakuten,3/1/2023 4:53:25 AM,47931.0,13487.0,0.0118249712753734,21.60102,494,Twitter
5665,1032587998,Rakuten,3/1/2023 4:54:35 AM,342438.0,60077.0,0.0,93.92581,0,Instagram Story
5666,1228484515,Rakuten,3/1/2023 4:58:27 AM,8998.0,1579.0,0.0018910831837223,25.42614,79,Twitter
5667,-2124865566,Rakuten,3/1/2023 4:58:45 AM,810521.0,283872.0,0.0039964362397098,4434.387,113545,Instagram
5668,-390333887,Rakuten,3/1/2023 4:58:51 AM,31648.0,31648.0,0.0538266054149155,5.751646,5507,Instagram
5669,-1953668421,Rakuten,3/1/2023 4:59:03 AM,31815.0,5582.0,0.0147904235191384,4.882866,813,Facebook
5670,1773782140,Rakuten,3/1/2023 4:59:12 AM,477816.0,0.0,0.0014780213557503,2297.632,17292,Facebook
5671,1034845339,Rakuten,3/1/2023 4:59:37 AM,391776.0,68733.0,0.0008794269000939,628.2286,7209,Twitter
5672,-729766299,Rakuten,3/1/2023 5:00:12 AM,112179.0,24604.0,0.039668335561043,19.76818,1751,Twitter
5673,1508995946,Rakuten,3/1/2023 5:01:04 AM,97298.0,17297.0,0.0001524875972687,17.32457,1250,Twitter
5675,-1548243464,Rakuten,3/1/2023 5:02:03 AM,523584.0,0.0,0.0018151319402449,1074.53,21236,Facebook
